date,cluster_id,sales_quantity,price_factor_effective,m_agosto_nonprice,m_competition,m_inflation,m_promo,price_factor_effective_lag1,m_agosto_nonprice_lag1,m_competition_lag1,m_inflation_lag1,m_promo_lag1,price_factor_effective_lag7,m_agosto_nonprice_lag7,m_competition_lag7,m_inflation_lag7,m_promo_lag7
2022-01-01,0,365.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,0,366.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-03,0,332.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-04,0,329.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-05,0,343.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-06,0,344.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-07,0,368.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-08,0,372.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-09,0,369.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-10,0,329.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-11,0,288.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-12,0,298.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-13,0,300.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-14,0,322.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-15,0,324.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-16,0,243.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-17,0,247.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-18,0,222.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-19,0,231.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-20,0,231.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-21,0,211.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-22,0,207.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-23,0,210.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-24,0,185.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-25,0,181.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-26,0,194.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-27,0,189.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-28,0,211.0,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-29,0,213.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-30,0,206.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-31,0,186.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-01,0,247.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-02,0,260.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-03,0,258.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-04,0,277.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.8715971586867413,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-05,0,281.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-06,0,275.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-07,0,250.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-08,0,249.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-09,0,259.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-10,0,259.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-11,0,245.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-12,0,241.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-13,0,245.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-14,0,333.0,-1.0295320987849852,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-15,0,227.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.0295320987849852,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-16,0,232.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-17,0,227.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-18,0,245.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-02-19,0,242.0,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6545980210185136,0.3045026017893813,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
