date,cluster_id,sales_quantity,price_factor_effective,m_agosto_nonprice,m_competition,m_inflation,m_promo,price_factor_effective_lag1,m_agosto_nonprice_lag1,m_competition_lag1,m_inflation_lag1,m_promo_lag1,price_factor_effective_lag7,m_agosto_nonprice_lag7,m_competition_lag7,m_inflation_lag7,m_promo_lag7
2022-01-01,3,2380.0,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02,3,2396.0,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-03,3,2134.0,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-04,3,2134.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-05,3,2192.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-06,3,2222.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-07,3,2380.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.0,0.0,0.0,0.0,0.0
2022-01-08,3,2394.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-09,3,2371.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-10,3,2142.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-11,3,1863.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-12,3,1941.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-13,3,1945.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-14,3,2079.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-15,3,2075.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-16,3,1586.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-17,3,1618.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-18,3,1471.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-19,3,1523.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-20,3,1520.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-21,3,1420.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-22,3,1407.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-23,3,1415.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-24,3,1269.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-25,3,1266.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-26,3,1322.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-27,3,1325.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-28,3,1416.0,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
2022-01-29,3,1420.0,0.6065414175634858,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675,-1.9502639426272084,0.30450260178938193,0.19962013261053912,1.1102230246251565e-16,-0.2531356748917675
