product_id,year,date,sales_quantity,flag_z,flag_p99,flag_p95kmad
1008,2022,2022-01-01,8.883109351362505,False,False,True
1008,2022,2022-01-02,8.883109351362505,False,False,True
1008,2022,2022-01-07,8.883109351362505,False,False,True
1008,2022,2022-01-08,8.883109351362505,False,False,True
1008,2022,2022-01-09,8.883109351362505,False,False,True
1008,2022,2022-07-01,8.883109351362505,False,False,True
1008,2022,2022-07-02,8.883109351362505,False,False,True
1008,2022,2022-07-03,8.883109351362505,False,False,True
1008,2022,2022-07-08,8.883109351362505,False,False,True
1008,2022,2022-07-09,8.883109351362505,False,False,True
1008,2022,2022-07-10,8.883109351362505,False,False,True
1008,2022,2022-11-25,11.844145801816792,True,True,True
1008,2023,2023-01-01,8.09838942289529,True,False,True
1008,2023,2023-01-04,7.362172202632141,True,False,True
1008,2023,2023-01-05,7.362172202632141,True,False,True
1008,2023,2023-01-06,8.09838942289529,True,False,True
1008,2023,2023-01-07,8.09838942289529,True,False,True
1008,2023,2023-01-08,8.09838942289529,True,False,True
1008,2023,2023-04-07,7.018604166509284,False,False,True
1008,2023,2023-07-01,8.09838942289529,True,False,True
1008,2023,2023-07-02,8.09838942289529,True,False,True
1008,2023,2023-07-05,7.362172202632141,True,False,True
1008,2023,2023-07-06,7.362172202632141,True,False,True
1008,2023,2023-07-07,8.09838942289529,True,False,True
1008,2023,2023-07-08,8.09838942289529,True,False,True
1008,2023,2023-07-09,8.09838942289529,True,False,True
1008,2023,2023-11-24,10.797852563860548,True,True,True
1008,2024,2024-01-03,6.876185928448328,True,False,True
1008,2024,2024-01-04,6.876185928448328,True,False,True
1008,2024,2024-01-05,7.563804521293175,True,False,True
1008,2024,2024-01-06,7.563804521293175,True,False,True
1008,2024,2024-01-07,7.563804521293175,True,False,True
1008,2024,2024-01-10,6.876185928448328,True,False,True
1008,2024,2024-02-14,6.876185928448328,True,False,True
1008,2024,2024-07-03,6.876185928448328,True,False,True
1008,2024,2024-07-04,6.876185928448328,True,False,True
1008,2024,2024-07-05,7.563804521293175,True,False,True
1008,2024,2024-07-06,7.563804521293175,True,False,True
1008,2024,2024-07-07,7.563804521293175,True,False,True
1008,2024,2024-07-10,6.876185928448328,True,False,True
1008,2024,2024-11-29,10.08507269505772,True,True,True
1008,2024,2024-12-02,8.709835509368025,True,True,True
1076,2022,2022-01-01,5.87093805612671,False,False,True
1076,2022,2022-01-02,5.87093805612671,False,False,True
1076,2022,2022-01-07,5.87093805612671,False,False,True
1076,2022,2022-01-08,5.87093805612671,False,False,True
1076,2022,2022-01-09,5.87093805612671,False,False,True
1076,2022,2022-07-01,5.87093805612671,False,False,True
1076,2022,2022-07-02,5.87093805612671,False,False,True
1076,2022,2022-07-03,5.87093805612671,False,False,True
1076,2022,2022-07-08,5.87093805612671,False,False,True
1076,2022,2022-07-09,5.87093805612671,False,False,True
1076,2022,2022-07-10,5.87093805612671,False,False,True
1076,2022,2022-11-25,7.827917408169026,True,True,True
1076,2023,2023-01-01,5.275385277528102,True,False,True
1076,2023,2023-01-04,4.795804797752859,True,False,True
1076,2023,2023-01-05,4.795804797752859,True,False,True
1076,2023,2023-01-06,5.275385277528102,True,False,True
1076,2023,2023-01-07,5.275385277528102,True,False,True
1076,2023,2023-01-08,5.275385277528102,True,False,True
1076,2023,2023-04-07,4.57200057385771,False,False,True
1076,2023,2023-07-01,5.275385277528102,True,False,True
1076,2023,2023-07-02,5.275385277528102,True,False,True
1076,2023,2023-07-05,4.795804797752859,True,False,True
1076,2023,2023-07-06,4.795804797752859,True,False,True
1076,2023,2023-07-07,5.275385277528102,True,False,True
1076,2023,2023-07-08,5.275385277528102,True,False,True
1076,2023,2023-07-09,5.275385277528102,True,False,True
1076,2023,2023-11-24,7.033847036704241,True,True,True
1076,2024,2024-01-03,4.383568529385809,True,False,True
1076,2024,2024-01-04,4.383568529385809,True,False,True
1076,2024,2024-01-05,4.821925382324399,True,False,True
1076,2024,2024-01-06,4.821925382324399,True,False,True
1076,2024,2024-01-07,4.821925382324399,True,False,True
1076,2024,2024-01-10,4.383568529385809,True,False,True
1076,2024,2024-02-14,4.383568529385809,True,False,True
1076,2024,2024-07-03,4.383568529385809,True,False,True
1076,2024,2024-07-04,4.383568529385809,True,False,True
1076,2024,2024-07-05,4.821925382324399,True,False,True
1076,2024,2024-07-06,4.821925382324399,True,False,True
1076,2024,2024-07-07,4.821925382324399,True,False,True
1076,2024,2024-07-10,4.383568529385809,True,False,True
1076,2024,2024-11-29,6.429233843099297,True,True,True
1076,2024,2024-12-02,5.552520137222116,True,True,True
1090,2022,2022-01-01,7.077391455375079,False,False,True
1090,2022,2022-01-02,7.077391455375079,False,False,True
1090,2022,2022-01-07,7.077391455375079,False,False,True
1090,2022,2022-01-08,7.077391455375079,False,False,True
1090,2022,2022-01-09,7.077391455375079,False,False,True
1090,2022,2022-07-01,7.077391455375079,False,False,True
1090,2022,2022-07-02,7.077391455375079,False,False,True
1090,2022,2022-07-03,7.077391455375079,False,False,True
1090,2022,2022-07-08,7.077391455375079,False,False,True
1090,2022,2022-07-09,7.077391455375079,False,False,True
1090,2022,2022-07-10,7.077391455375079,False,False,True
1090,2022,2022-11-25,9.4365219405002,True,True,True
1090,2023,2023-01-01,6.648788480560467,True,False,True
1090,2023,2023-01-04,6.044353164145928,True,False,True
1090,2023,2023-01-05,6.044353164145928,True,False,True
1090,2023,2023-01-06,6.648788480560467,True,False,True
1090,2023,2023-01-07,6.648788480560467,True,False,True
1090,2023,2023-01-08,6.648788480560467,True,False,True
1090,2023,2023-04-07,5.762283349819098,False,False,True
1090,2023,2023-07-01,6.648788480560467,True,False,True
1090,2023,2023-07-02,6.648788480560467,True,False,True
1090,2023,2023-07-05,6.044353164145928,True,False,True
1090,2023,2023-07-06,6.044353164145928,True,False,True
1090,2023,2023-07-07,6.648788480560467,True,False,True
1090,2023,2023-07-08,6.648788480560467,True,False,True
1090,2023,2023-07-09,6.648788480560467,True,False,True
1090,2023,2023-11-24,8.865051307414088,True,True,True
1090,2024,2024-01-03,5.473805903567419,True,False,True
1090,2024,2024-01-04,5.473805903567419,True,False,True
1090,2024,2024-01-05,6.021186493924173,True,False,True
1090,2024,2024-01-06,6.021186493924173,True,False,True
1090,2024,2024-01-07,6.021186493924173,True,False,True
1090,2024,2024-01-10,5.473805903567419,True,False,True
1090,2024,2024-02-14,5.473805903567419,True,False,True
1090,2024,2024-07-03,5.473805903567419,True,False,True
1090,2024,2024-07-04,5.473805903567419,True,False,True
1090,2024,2024-07-05,6.021186493924173,True,False,True
1090,2024,2024-07-06,6.021186493924173,True,False,True
1090,2024,2024-07-07,6.021186493924173,True,False,True
1090,2024,2024-07-10,5.473805903567419,True,False,True
1090,2024,2024-11-29,8.028248658565685,True,True,True
1090,2024,2024-12-02,6.933487477852177,True,True,True
1199,2022,2022-01-01,3.799478452170833,False,False,True
1199,2022,2022-01-02,3.799478452170833,False,False,True
1199,2022,2022-01-07,3.799478452170833,False,False,True
1199,2022,2022-01-08,3.799478452170833,False,False,True
1199,2022,2022-01-09,3.799478452170833,False,False,True
1199,2022,2022-07-01,3.799478452170833,False,False,True
1199,2022,2022-07-02,3.799478452170833,False,False,True
1199,2022,2022-07-03,3.799478452170833,False,False,True
1199,2022,2022-07-08,3.799478452170833,False,False,True
1199,2022,2022-07-09,3.799478452170833,False,False,True
1199,2022,2022-07-10,3.799478452170833,False,False,True
1199,2022,2022-11-25,5.06597126956116,True,True,True
1199,2023,2023-01-01,4.332656281854701,True,False,True
1199,2023,2023-01-04,3.938778438049761,True,False,True
1199,2023,2023-01-05,3.938778438049761,True,False,True
1199,2023,2023-01-06,4.332656281854701,True,False,True
1199,2023,2023-01-07,4.332656281854701,True,False,True
1199,2023,2023-01-08,4.332656281854701,True,False,True
1199,2023,2023-04-07,3.754968777607426,False,False,True
1199,2023,2023-07-01,4.332656281854701,True,False,True
1199,2023,2023-07-02,4.332656281854701,True,False,True
1199,2023,2023-07-05,3.938778438049761,True,False,True
1199,2023,2023-07-06,3.938778438049761,True,False,True
1199,2023,2023-07-07,4.332656281854701,True,False,True
1199,2023,2023-07-08,4.332656281854701,True,False,True
1199,2023,2023-07-09,4.332656281854701,True,False,True
1199,2023,2023-11-24,5.776875042473023,True,True,True
1199,2024,2024-01-03,4.356425690194565,True,False,True
1199,2024,2024-01-04,4.356425690194565,True,False,True
1199,2024,2024-01-05,4.792068259214031,True,False,True
1199,2024,2024-01-06,4.792068259214031,True,False,True
1199,2024,2024-01-07,4.792068259214031,True,False,True
1199,2024,2024-01-10,4.356425690194565,True,False,True
1199,2024,2024-02-14,4.356425690194565,True,False,True
1199,2024,2024-07-03,4.356425690194565,True,False,True
1199,2024,2024-07-04,4.356425690194565,True,False,True
1199,2024,2024-07-05,4.792068259214031,True,False,True
1199,2024,2024-07-06,4.792068259214031,True,False,True
1199,2024,2024-07-07,4.792068259214031,True,False,True
1199,2024,2024-07-10,4.356425690194565,True,False,True
1199,2024,2024-11-29,6.389424345618806,True,True,True
1199,2024,2024-12-02,5.518139207579873,True,True,True
1232,2022,2022-01-01,6.225941466828001,False,False,True
1232,2022,2022-01-02,6.225941466828001,False,False,True
1232,2022,2022-01-07,6.225941466828001,False,False,True
1232,2022,2022-01-08,6.225941466828001,False,False,True
1232,2022,2022-01-09,6.225941466828001,False,False,True
1232,2022,2022-07-01,6.225941466828001,False,False,True
1232,2022,2022-07-02,6.225941466828001,False,False,True
1232,2022,2022-07-03,6.225941466828001,False,False,True
1232,2022,2022-07-08,6.225941466828001,False,False,True
1232,2022,2022-07-09,6.225941466828001,False,False,True
1232,2022,2022-07-10,6.225941466828001,False,False,True
1232,2022,2022-11-25,8.301255289104084,True,True,True
1232,2023,2023-01-01,6.158710934255438,True,False,True
1232,2023,2023-01-04,5.598828122050444,True,False,True
1232,2023,2023-01-05,5.598828122050444,True,False,True
1232,2023,2023-01-06,6.158710934255438,True,False,True
1232,2023,2023-01-07,6.158710934255438,True,False,True
1232,2023,2023-01-08,6.158710934255438,True,False,True
1232,2023,2023-04-07,5.337549476354738,False,False,True
1232,2023,2023-07-01,6.158710934255438,True,False,True
1232,2023,2023-07-02,6.158710934255438,True,False,True
1232,2023,2023-07-05,5.598828122050444,True,False,True
1232,2023,2023-07-06,5.598828122050444,True,False,True
1232,2023,2023-07-07,6.158710934255438,True,False,True
1232,2023,2023-07-08,6.158710934255438,True,False,True
1232,2023,2023-07-09,6.158710934255438,True,False,True
1232,2023,2023-11-24,8.211614579007374,True,True,True
1232,2024,2024-01-03,5.401424999057436,True,False,True
1232,2024,2024-01-04,5.401424999057436,True,False,True
1232,2024,2024-01-05,5.941567498963192,True,False,True
1232,2024,2024-01-06,5.941567498963192,True,False,True
1232,2024,2024-01-07,5.941567498963192,True,False,True
1232,2024,2024-01-10,5.401424999057436,True,False,True
1232,2024,2024-02-14,5.401424999057436,True,False,True
1232,2024,2024-07-03,5.401424999057436,True,False,True
1232,2024,2024-07-04,5.401424999057436,True,False,True
1232,2024,2024-07-05,5.941567498963192,True,False,True
